position_name,position_idx,layer,feature_id,feature_type,activation_value,steering_scale,move,prob_diff,original_prob,modified_prob,fen
pos_27,27,2,11240,lorsa,2.4353044033050537,-2.0,f3e5,-0.2908419817686081,0.4265449047088623,0.1357029229402542,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_39,39,2,13354,transcoder,1.0723226070404053,-2.0,f3e5,-0.2860986143350601,0.4265449047088623,0.14044629037380219,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_62,62,0,5593,transcoder,1.4238938093185425,-2.0,f3e5,-0.26873986423015594,0.4265449047088623,0.15780504047870636,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,14,14940,transcoder,1.4348654747009277,-2.0,f3e5,-0.2639750689268112,0.4265449047088623,0.1625698357820511,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_36,36,7,12765,lorsa,3.38031005859375,-2.0,f3e5,-0.261052668094635,0.4265449047088623,0.1654922366142273,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_62,62,0,11059,lorsa,3.282607078552246,-2.0,f3e5,-0.25899943709373474,0.4265449047088623,0.16754546761512756,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_39,39,4,3675,transcoder,0.7347319722175598,-2.0,f3e5,-0.25737035274505615,0.4265449047088623,0.16917455196380615,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_39,39,6,4099,transcoder,2.1563220024108887,-2.0,f3e5,-0.25717301666736603,0.4265449047088623,0.16937188804149628,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_56,56,1,12883,transcoder,0.7333300709724426,-2.0,f3e5,-0.2568780779838562,0.4265449047088623,0.1696668267250061,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
pos_39,39,3,15009,transcoder,0.8709929585456848,-2.0,f3e5,-0.2518807500600815,0.4265449047088623,0.17466415464878082,r1bqk1nr/2p2pb1/p2p3p/1p3P1Q/3P2P1/2N1BN2/PPP5/2KR1B2 w - - 0 1
